PlantID,CombinedHeatAndPowerPlant,PlantName,OperatorName,OperatorID,PlantState,CensusRegion,NERCRegion,NAICSCode,SectorNumber,SectorName,GeneratorID,ReportedPrimeMover,NetGeneration2018,YEAR
6190,N,Brame Energy Center,Cleco Power LLC,3265,LA,WSC,SERC,22,1,Electric Utility,1,ST,"237,973",2018
6190,N,Brame Energy Center,Cleco Power LLC,3265,LA,WSC,SERC,22,1,Electric Utility,2,ST,"2,469,468",2018
6190,N,Brame Energy Center,Cleco Power LLC,3265,LA,WSC,SERC,22,1,Electric Utility,3,ST,"3,909,813",2018
6193,N,Harrington,Southwestern Public Service Co,17718,TX,WSC,MRO,22,1,Electric Utility,1,ST,"1,371,151",2018
6193,N,Harrington,Southwestern Public Service Co,17718,TX,WSC,MRO,22,1,Electric Utility,2,ST,"1,995,350",2018
6193,N,Harrington,Southwestern Public Service Co,17718,TX,WSC,MRO,22,1,Electric Utility,3,ST,"1,417,187",2018
6194,N,Tolk,Southwestern Public Service Co,17718,TX,WSC,MRO,22,1,Electric Utility,1,ST,"2,089,156",2018
6194,N,Tolk,Southwestern Public Service Co,17718,TX,WSC,MRO,22,1,Electric Utility,2,ST,"1,720,904",2018
6195,N,John Twitty Energy Center,City Utilities of Springfield - (MO),17833,MO,WNC,MRO,22,1,Electric Utility,ST1,ST,"854,035",2018
6195,N,John Twitty Energy Center,City Utilities of Springfield - (MO),17833,MO,WNC,MRO,22,1,Electric Utility,ST2,ST,"1,673,995",2018
6204,N,Laramie River Station,Basin Electric Power Coop,1307,WY,MTN,WECC,22,1,Electric Utility,1,ST,"2,762,852",2018
6204,N,Laramie River Station,Basin Electric Power Coop,1307,WY,MTN,WECC,22,1,Electric Utility,2,ST,"3,657,120",2018
6204,N,Laramie River Station,Basin Electric Power Coop,1307,WY,MTN,WECC,22,1,Electric Utility,3,ST,"4,269,976",2018
6213,N,Merom,"Hoosier Energy R E C, Inc",9267,IN,ENC,RFC,22,1,Electric Utility,1,ST,"3,165,964",2018
6213,N,Merom,"Hoosier Energy R E C, Inc",9267,IN,ENC,RFC,22,1,Electric Utility,2,ST,"2,704,334",2018
6243,N,Dansby,City of Bryan - (TX),2442,TX,WSC,TRE,22,1,Electric Utility,1,ST,"108,515",2018
6248,N,Pawnee,Public Service Co of Colorado,15466,CO,MTN,WECC,22,1,Electric Utility,1,ST,"3,279,923",2018
6249,N,Winyah,South Carolina Public Service Authority,17543,SC,SAT,SERC,22,1,Electric Utility,1,ST,"499,573",2018
6249,N,Winyah,South Carolina Public Service Authority,17543,SC,SAT,SERC,22,1,Electric Utility,2,ST,"470,713",2018
6249,N,Winyah,South Carolina Public Service Authority,17543,SC,SAT,SERC,22,1,Electric Utility,3,ST,"299,175",2018
6249,N,Winyah,South Carolina Public Service Authority,17543,SC,SAT,SERC,22,1,Electric Utility,4,ST,"313,347",2018
6250,N,Mayo,Duke Energy Progress - (NC),3046,NC,SAT,SERC,22,1,Electric Utility,1,ST,"1,491,333",2018
6254,N,Ottumwa,Interstate Power and Light Co,9417,IA,WNC,MRO,22,1,Electric Utility,1,ST,"3,735,791",2018
6257,N,Scherer,Georgia Power Co,7140,GA,SAT,SERC,22,1,Electric Utility,1,ST,"3,692,372",2018
6257,N,Scherer,Georgia Power Co,7140,GA,SAT,SERC,22,1,Electric Utility,2,ST,"3,390,200",2018
6257,N,Scherer,Georgia Power Co,7140,GA,SAT,SERC,22,1,Electric Utility,3,ST,"4,481,934",2018
6257,N,Scherer,Georgia Power Co,7140,GA,SAT,SERC,22,1,Electric Utility,4,ST,"3,855,937",2018
6264,N,Mountaineer,Appalachian Power Co,733,WV,SAT,RFC,22,1,Electric Utility,1,ST,"5,710,017",2018
6285,N,North Pole,Golden Valley Elec Assn Inc,7353,AK,PACN,ASCC,22,1,Electric Utility,GT3,CT,"228,619",2018
6285,N,North Pole,Golden Valley Elec Assn Inc,7353,AK,PACN,ASCC,22,1,Electric Utility,STG1,CA,"49,877",2018
6288,N,Healy,Golden Valley Elec Assn Inc,7353,AK,PACN,ASCC,22,1,Electric Utility,1,ST,"182,828",2018
6288,N,Healy,Golden Valley Elec Assn Inc,7353,AK,PACN,ASCC,22,1,Electric Utility,2,ST,"79,637",2018
6358,N,Hutchinson Plant #2,Hutchinson Utilities Comm,9130,MN,WNC,MRO,22,1,Electric Utility,2,CT,"23,020",2018
6358,N,Hutchinson Plant #2,Hutchinson Utilities Comm,9130,MN,WNC,MRO,22,1,Electric Utility,3,CA,20,2018
6469,N,Antelope Valley,Basin Electric Power Coop,1307,ND,WNC,MRO,22,1,Electric Utility,1,ST,"3,259,155",2018
6469,N,Antelope Valley,Basin Electric Power Coop,1307,ND,WNC,MRO,22,1,Electric Utility,2,ST,"3,183,192",2018
6474,N,Port Allen (HI),Kauai Island Utility Cooperative,10071,HI,PACN,HICC,22,1,Electric Utility,ST1,ST,765,2018
6481,N,Intermountain Power Project,Los Angeles Department of Water & Power,11208,UT,MTN,WECC,22,1,Electric Utility,1,ST,"4,019,570",2018
6481,N,Intermountain Power Project,Los Angeles Department of Water & Power,11208,UT,MTN,WECC,22,1,Electric Utility,2,ST,"4,479,730",2018
6504,N,Maalaea,Maui Electric Co Ltd,11843,HI,PACN,HICC,22,1,Electric Utility,14,CT,"111,008",2018
6504,N,Maalaea,Maui Electric Co Ltd,11843,HI,PACN,HICC,22,1,Electric Utility,15,CA,"79,562",2018
6504,N,Maalaea,Maui Electric Co Ltd,11843,HI,PACN,HICC,22,1,Electric Utility,16,CT,"108,806",2018
6504,N,Maalaea,Maui Electric Co Ltd,11843,HI,PACN,HICC,22,1,Electric Utility,17,CT,"113,151",2018
6504,N,Maalaea,Maui Electric Co Ltd,11843,HI,PACN,HICC,22,1,Electric Utility,18,CA,"55,873",2018
6504,N,Maalaea,Maui Electric Co Ltd,11843,HI,PACN,HICC,22,1,Electric Utility,19,CT,"70,724",2018
6559,N,George M Sullivan Generation Plant 2,Anchorage Municipal Light and Power,599,AK,PACN,ASCC,22,1,Electric Utility,7,CT,"65,854",2018
6559,N,George M Sullivan Generation Plant 2,Anchorage Municipal Light and Power,599,AK,PACN,ASCC,22,1,Electric Utility,9,CT,"299,691",2018
6559,N,George M Sullivan Generation Plant 2,Anchorage Municipal Light and Power,599,AK,PACN,ASCC,22,1,Electric Utility,10,CT,"306,539",2018
6559,N,George M Sullivan Generation Plant 2,Anchorage Municipal Light and Power,599,AK,PACN,ASCC,22,1,Electric Utility,11,CA,"171,184",2018
6639,N,R D Green,Big Rivers Electric Corp,1692,KY,ESC,SERC,22,1,Electric Utility,1,ST,"1,475,730",2018
6639,N,R D Green,Big Rivers Electric Corp,1692,KY,ESC,SERC,22,1,Electric Utility,2,ST,"1,583,368",2018
6641,N,Independence Steam Electric Station,Entergy Arkansas LLC,814,AR,WSC,SERC,22,1,Electric Utility,1,ST,"4,949,550",2018
6641,N,Independence Steam Electric Station,Entergy Arkansas LLC,814,AR,WSC,SERC,22,1,Electric Utility,2,ST,"4,733,624",2018
6648,N,Sandow No 4,Luminant Generation Company LLC,55983,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,4,ST,"107,106",2018
6664,N,Louisa,MidAmerican Energy Co,12341,IA,WNC,MRO,22,1,Electric Utility,1,ST,"4,878,999",2018
6705,Y,Warrick,AGC Division of APG Inc,261,IN,ENC,RFC,22,3,NAICS-22 Cogen,1,ST,"813,517",2018
6705,Y,Warrick,AGC Division of APG Inc,261,IN,ENC,RFC,22,3,NAICS-22 Cogen,2,ST,"811,860",2018
6705,Y,Warrick,AGC Division of APG Inc,261,IN,ENC,RFC,22,3,NAICS-22 Cogen,3,ST,"874,301",2018
6705,Y,Warrick,AGC Division of APG Inc,261,IN,ENC,RFC,22,3,NAICS-22 Cogen,4,ST,"1,836,904",2018
6761,N,Rawhide,Platte River Power Authority,15143,CO,MTN,WECC,22,1,Electric Utility,1,ST,"1,803,917",2018
6768,N,Sikeston Power Station,City of Sikeston - (MO),17177,MO,WNC,SERC,22,1,Electric Utility,1,ST,"1,796,819",2018
6772,N,Hugo,"Western Farmers Elec Coop, Inc",20447,OK,WSC,MRO,22,1,Electric Utility,1,ST,"1,641,087",2018
6823,N,D B Wilson,Big Rivers Electric Corp,1692,KY,ESC,SERC,22,1,Electric Utility,1,ST,"2,256,297",2018
7013,N,East 12th Street,City of Winfield - (KS),20813,KS,WNC,MRO,22,1,Electric Utility,4,ST,"3,574",2018
7030,N,Major Oak Power,"Major Oak Power, LLC",56598,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,1,ST,"1,261,014",2018
7030,N,Major Oak Power,"Major Oak Power, LLC",56598,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,2,ST,"1,196,765",2018
7082,N,Harry Allen,Nevada Power Co,13407,NV,MTN,WECC,22,1,Electric Utility,5,CT,"1,100,567",2018
7082,N,Harry Allen,Nevada Power Co,13407,NV,MTN,WECC,22,1,Electric Utility,6,CT,"1,134,195",2018
7082,N,Harry Allen,Nevada Power Co,13407,NV,MTN,WECC,22,1,Electric Utility,7,CA,"1,305,383",2018
7097,N,J K Spruce,City of San Antonio - (TX),16604,TX,WSC,TRE,22,1,Electric Utility,1,ST,"3,066,900",2018
7097,N,J K Spruce,City of San Antonio - (TX),16604,TX,WSC,TRE,22,1,Electric Utility,2,ST,"4,162,033",2018
7130,N,Puna,Hawaii Electric Light Co Inc,8287,HI,PACN,HICC,22,1,Electric Utility,1,ST,"20,453",2018
7153,N,Hay Road,Calpine Mid-Atlantic Generation LLC,56609,DE,SAT,RFC,22,2,NAICS-22 Non-Cogen,HR1,CT,"306,186",2018
7153,N,Hay Road,Calpine Mid-Atlantic Generation LLC,56609,DE,SAT,RFC,22,2,NAICS-22 Non-Cogen,HR2,CT,"249,246",2018
7153,N,Hay Road,Calpine Mid-Atlantic Generation LLC,56609,DE,SAT,RFC,22,2,NAICS-22 Non-Cogen,HR3,CT,"307,310",2018
7153,N,Hay Road,Calpine Mid-Atlantic Generation LLC,56609,DE,SAT,RFC,22,2,NAICS-22 Non-Cogen,HR4,CA,"404,816",2018
7153,N,Hay Road,Calpine Mid-Atlantic Generation LLC,56609,DE,SAT,RFC,22,2,NAICS-22 Non-Cogen,HR5,CT,"320,941",2018
7153,N,Hay Road,Calpine Mid-Atlantic Generation LLC,56609,DE,SAT,RFC,22,2,NAICS-22 Non-Cogen,HR6,CT,"324,031",2018
7153,N,Hay Road,Calpine Mid-Atlantic Generation LLC,56609,DE,SAT,RFC,22,2,NAICS-22 Non-Cogen,HR7,CT,"330,060",2018
7153,N,Hay Road,Calpine Mid-Atlantic Generation LLC,56609,DE,SAT,RFC,22,2,NAICS-22 Non-Cogen,HR8,CA,"508,620",2018
7210,N,Cope,"Dominion Energy South Carolina, Inc",17539,SC,SAT,SERC,22,1,Electric Utility,ST1,ST,"1,719,120",2018
7213,N,Clover,Virginia Electric & Power Co,19876,VA,SAT,SERC,22,1,Electric Utility,1,ST,"1,487,963",2018
7213,N,Clover,Virginia Electric & Power Co,19876,VA,SAT,SERC,22,1,Electric Utility,2,ST,"1,429,217",2018
7238,N,Cane Island,Kissimmee Utility Authority,10376,FL,SAT,FRCC,22,1,Electric Utility,2,CT,"114,178",2018
7238,N,Cane Island,Kissimmee Utility Authority,10376,FL,SAT,FRCC,22,1,Electric Utility,3,CT,"712,663",2018
7238,N,Cane Island,Kissimmee Utility Authority,10376,FL,SAT,FRCC,22,1,Electric Utility,4,CT,"986,745",2018
7238,N,Cane Island,Kissimmee Utility Authority,10376,FL,SAT,FRCC,22,1,Electric Utility,2A,CA,"74,271",2018
7238,N,Cane Island,Kissimmee Utility Authority,10376,FL,SAT,FRCC,22,1,Electric Utility,3A,CA,"465,752",2018
7238,N,Cane Island,Kissimmee Utility Authority,10376,FL,SAT,FRCC,22,1,Electric Utility,4A,CA,"662,182",2018
7242,N,Polk,Tampa Electric Co,18454,FL,SAT,FRCC,22,1,Electric Utility,2,CT,"1,083,330",2018
7242,N,Polk,Tampa Electric Co,18454,FL,SAT,FRCC,22,1,Electric Utility,3,CT,"1,103,338",2018
7242,N,Polk,Tampa Electric Co,18454,FL,SAT,FRCC,22,1,Electric Utility,4,CT,"1,157,731",2018
7242,N,Polk,Tampa Electric Co,18454,FL,SAT,FRCC,22,1,Electric Utility,5,CT,"1,130,917",2018
7242,N,Polk,Tampa Electric Co,18454,FL,SAT,FRCC,22,1,Electric Utility,1CA,CA,"428,301",2018
7242,N,Polk,Tampa Electric Co,18454,FL,SAT,FRCC,22,1,Electric Utility,1CT,CT,"496,145",2018
7242,N,Polk,Tampa Electric Co,18454,FL,SAT,FRCC,22,1,Electric Utility,2CC,CA,"2,830,312",2018
7266,N,Woodland,Modesto Irrigation District,12745,CA,PACC,WECC,22,1,Electric Utility,2,CA,"45,248",2018
7266,N,Woodland,Modesto Irrigation District,12745,CA,PACC,WECC,22,1,Electric Utility,3,CT,"355,065",2018
7294,N,Central Energy Plant,Reedy Creek Improvement Dist,15776,FL,SAT,FRCC,22,1,Electric Utility,GTG,CT,0,2018
7294,N,Central Energy Plant,Reedy Creek Improvement Dist,15776,FL,SAT,FRCC,22,1,Electric Utility,STG,CA,0,2018
7296,N,State Line Combined Cycle,Empire District Electric Co,5860,MO,WNC,MRO,22,1,Electric Utility,1-Feb,CT,"836,863",2018
7296,N,State Line Combined Cycle,Empire District Electric Co,5860,MO,WNC,MRO,22,1,Electric Utility,2-Feb,CT,"842,930",2018
7296,N,State Line Combined Cycle,Empire District Electric Co,5860,MO,WNC,MRO,22,1,Electric Utility,3-Feb,CA,"973,967",2018
7302,N,Hines Energy Complex,"Duke Energy Florida, LLC",6455,FL,SAT,FRCC,22,1,Electric Utility,1GT,CT,"1,003,132",2018
7302,N,Hines Energy Complex,"Duke Energy Florida, LLC",6455,FL,SAT,FRCC,22,1,Electric Utility,1ST,CA,"1,110,683",2018
7302,N,Hines Energy Complex,"Duke Energy Florida, LLC",6455,FL,SAT,FRCC,22,1,Electric Utility,2GT,CT,"1,078,394",2018
7302,N,Hines Energy Complex,"Duke Energy Florida, LLC",6455,FL,SAT,FRCC,22,1,Electric Utility,2ST,CA,"1,242,925",2018
7302,N,Hines Energy Complex,"Duke Energy Florida, LLC",6455,FL,SAT,FRCC,22,1,Electric Utility,3GT,CT,"1,025,015",2018
7302,N,Hines Energy Complex,"Duke Energy Florida, LLC",6455,FL,SAT,FRCC,22,1,Electric Utility,3ST,CA,"1,183,206",2018
7302,N,Hines Energy Complex,"Duke Energy Florida, LLC",6455,FL,SAT,FRCC,22,1,Electric Utility,4GT,CT,"1,096,585",2018
7302,N,Hines Energy Complex,"Duke Energy Florida, LLC",6455,FL,SAT,FRCC,22,1,Electric Utility,4ST,CA,"1,271,900",2018
7302,N,Hines Energy Complex,"Duke Energy Florida, LLC",6455,FL,SAT,FRCC,22,1,Electric Utility,1GT2,CT,"1,041,613",2018
7302,N,Hines Energy Complex,"Duke Energy Florida, LLC",6455,FL,SAT,FRCC,22,1,Electric Utility,2GT2,CT,"1,118,107",2018
7302,N,Hines Energy Complex,"Duke Energy Florida, LLC",6455,FL,SAT,FRCC,22,1,Electric Utility,3GT2,CT,"1,081,276",2018
7302,N,Hines Energy Complex,"Duke Energy Florida, LLC",6455,FL,SAT,FRCC,22,1,Electric Utility,4GT2,CT,"1,115,349",2018
7307,N,Redding Power,City of Redding - (CA),15783,CA,PACC,WECC,22,1,Electric Utility,4,CA,"68,124",2018
7307,N,Redding Power,City of Redding - (CA),15783,CA,PACC,WECC,22,1,Electric Utility,5,CT,"125,240",2018
7307,N,Redding Power,City of Redding - (CA),15783,CA,PACC,WECC,22,1,Electric Utility,6,CT,"49,187",2018
7314,N,Richard M Flynn,New York Power Authority,15296,NY,MAT,NPCC,22,1,Electric Utility,NA1,CT,"421,847",2018
7314,N,Richard M Flynn,New York Power Authority,15296,NY,MAT,NPCC,22,1,Electric Utility,NA2,CA,"223,993",2018
7343,Y,George Neal South,MidAmerican Energy Co,12341,IA,WNC,MRO,22,1,Electric Utility,4,ST,"3,090,593",2018
7350,Y,Coyote Springs,Portland General Electric Co,15248,OR,PACC,WECC,22,1,Electric Utility,1,CT,"946,350",2018
7350,Y,Coyote Springs,Portland General Electric Co,15248,OR,PACC,WECC,22,1,Electric Utility,2,CA,"462,704",2018
7380,N,Midulla Generating Station,Seminole Electric Cooperative Inc,21554,FL,SAT,FRCC,22,1,Electric Utility,CT1,CT,"1,091,295",2018
7380,N,Midulla Generating Station,Seminole Electric Cooperative Inc,21554,FL,SAT,FRCC,22,1,Electric Utility,CT2,CT,"1,129,303",2018
7380,N,Midulla Generating Station,Seminole Electric Cooperative Inc,21554,FL,SAT,FRCC,22,1,Electric Utility,ST3,CA,"1,211,506",2018
7504,N,Neil Simpson II,"Black Hills Power, Inc. d/b/a",19545,WY,MTN,WECC,22,1,Electric Utility,2,ST,"643,824",2018
7512,N,Arthur Von Rosenberg,City of San Antonio - (TX),16604,TX,WSC,TRE,22,1,Electric Utility,1,CT,"1,036,733",2018
7512,N,Arthur Von Rosenberg,City of San Antonio - (TX),16604,TX,WSC,TRE,22,1,Electric Utility,2,CT,"989,770",2018
7512,N,Arthur Von Rosenberg,City of San Antonio - (TX),16604,TX,WSC,TRE,22,1,Electric Utility,3,CA,"1,183,194",2018
7513,N,ReEnergy Fort Fairfield,ReEnergy Fort Fairfield LLC,1984,ME,NEW,NPCC,22,2,NAICS-22 Non-Cogen,GEN1,ST,"177,428",2018
7527,Y,Carson Ice-Gen Project,Sacramento Municipal Util Dist,16534,CA,PACC,WECC,22,1,Electric Utility,2,CA,"64,760",2018
7527,Y,Carson Ice-Gen Project,Sacramento Municipal Util Dist,16534,CA,PACC,WECC,22,1,Electric Utility,CCCT,CT,"281,022",2018
7546,N,Ponca City,Oklahoma Municipal Power Authority,14077,OK,WSC,MRO,22,1,Electric Utility,1,CA,0,2018
7546,N,Ponca City,Oklahoma Municipal Power Authority,14077,OK,WSC,MRO,22,1,Electric Utility,3,CT,"34,368",2018
7551,Y,SCA Cogen 2,Sacramento Municipal Util Dist,16534,CA,PACC,WECC,22,1,Electric Utility,CCST,CA,"134,426",2018
7551,Y,SCA Cogen 2,Sacramento Municipal Util Dist,16534,CA,PACC,WECC,22,1,Electric Utility,CT1A,CT,"299,849",2018
7551,Y,SCA Cogen 2,Sacramento Municipal Util Dist,16534,CA,PACC,WECC,22,1,Electric Utility,CT1B,CT,"297,358",2018
7552,Y,SPA Cogen 3,Sacramento Municipal Util Dist,16534,CA,PACC,WECC,22,1,Electric Utility,CCCT,CT,"482,138",2018
7552,Y,SPA Cogen 3,Sacramento Municipal Util Dist,16534,CA,PACC,WECC,22,1,Electric Utility,CCST,CA,"276,225",2018
7604,N,St Francis Energy Facility,"Associated Electric Coop, Inc",924,MO,WNC,SERC,22,1,Electric Utility,1,CS,"341,553",2018
7604,N,St Francis Energy Facility,"Associated Electric Coop, Inc",924,MO,WNC,SERC,22,1,Electric Utility,2,CS,"436,689",2018
7605,N,River Road Gen Plant,PUD No 1 of Clark County - (WA),3660,WA,PACC,WECC,22,1,Electric Utility,1,CS,"1,192,592",2018
7697,Y,Washington County Cogeneration Facility,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,1,CT,"624,794",2018
7697,Y,Washington County Cogeneration Facility,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,2,CA,"185,140",2018
7698,Y,General Electric Plastic,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,1,CT,"547,909",2018
7698,Y,General Electric Plastic,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,2,CA,"23,237",2018
7699,N,Tiger Bay,"Duke Energy Florida, LLC",6455,FL,SAT,FRCC,22,1,Electric Utility,CT1,CT,"805,520",2018
7699,N,Tiger Bay,"Duke Energy Florida, LLC",6455,FL,SAT,FRCC,22,1,Electric Utility,CW1,CA,"407,402",2018
7701,N,Fairless Hills,Exelon Power,6035,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,A,ST,"32,047",2018
7701,N,Fairless Hills,Exelon Power,6035,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,B,ST,"179,693",2018
7710,N,H Allen Franklin Combined Cycle,Southern Power Co,17650,AL,ESC,SERC,22,2,NAICS-22 Non-Cogen,ST1,CA,"1,460,799",2018
7710,N,H Allen Franklin Combined Cycle,Southern Power Co,17650,AL,ESC,SERC,22,2,NAICS-22 Non-Cogen,ST2,CA,"1,591,831",2018
7710,N,H Allen Franklin Combined Cycle,Southern Power Co,17650,AL,ESC,SERC,22,2,NAICS-22 Non-Cogen,ST3,CA,"1,542,074",2018
7710,N,H Allen Franklin Combined Cycle,Southern Power Co,17650,AL,ESC,SERC,22,2,NAICS-22 Non-Cogen,CT1A,CT,"1,308,163",2018
7710,N,H Allen Franklin Combined Cycle,Southern Power Co,17650,AL,ESC,SERC,22,2,NAICS-22 Non-Cogen,CT1B,CT,"1,300,298",2018
7710,N,H Allen Franklin Combined Cycle,Southern Power Co,17650,AL,ESC,SERC,22,2,NAICS-22 Non-Cogen,CT2A,CT,"1,271,438",2018
7710,N,H Allen Franklin Combined Cycle,Southern Power Co,17650,AL,ESC,SERC,22,2,NAICS-22 Non-Cogen,CT2B,CT,"1,270,772",2018
7710,N,H Allen Franklin Combined Cycle,Southern Power Co,17650,AL,ESC,SERC,22,2,NAICS-22 Non-Cogen,CT3A,CT,"1,242,789",2018
7710,N,H Allen Franklin Combined Cycle,Southern Power Co,17650,AL,ESC,SERC,22,2,NAICS-22 Non-Cogen,CT3B,CT,"1,260,398",2018
7721,Y,Theodore Cogen Facility,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,1,CT,"1,070,719",2018
7721,Y,Theodore Cogen Facility,Alabama Power Co,195,AL,ESC,SERC,22,1,Electric Utility,2,CA,"254,296",2018
7737,Y,Kapstone,"Dominion Energy South Carolina, Inc",17539,SC,SAT,SERC,22,1,Electric Utility,1,ST,"435,283",2018
7757,N,Chouteau,"Associated Electric Coop, Inc",924,OK,WSC,SERC,22,1,Electric Utility,1,CT,"924,289",2018
7757,N,Chouteau,"Associated Electric Coop, Inc",924,OK,WSC,SERC,22,1,Electric Utility,2,CT,"1,008,226",2018
7757,N,Chouteau,"Associated Electric Coop, Inc",924,OK,WSC,SERC,22,1,Electric Utility,3,CA,"963,794",2018
7757,N,Chouteau,"Associated Electric Coop, Inc",924,OK,WSC,SERC,22,1,Electric Utility,4,CT,"887,977",2018
7757,N,Chouteau,"Associated Electric Coop, Inc",924,OK,WSC,SERC,22,1,Electric Utility,5,CT,"945,905",2018
7757,N,Chouteau,"Associated Electric Coop, Inc",924,OK,WSC,SERC,22,1,Electric Utility,6,CA,"954,676",2018
7784,N,Allegany Cogen,"Allegany Generating Station, LLC",58651,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,1,CT,"27,048",2018
7784,N,Allegany Cogen,"Allegany Generating Station, LLC",58651,NY,MAT,NPCC,22,2,NAICS-22 Non-Cogen,2,CA,"9,176",2018
7790,N,Bonanza,Deseret Generation & Tran Coop,40230,UT,MTN,WECC,22,1,Electric Utility,1,ST,"3,654,103",2018
7805,N,Sherwood H Smith Jr Energy Complex,Duke Energy Progress - (NC),3046,NC,SAT,SERC,22,1,Electric Utility,7,CT,"1,264,040",2018
7805,N,Sherwood H Smith Jr Energy Complex,Duke Energy Progress - (NC),3046,NC,SAT,SERC,22,1,Electric Utility,8,CT,"1,249,912",2018
7805,N,Sherwood H Smith Jr Energy Complex,Duke Energy Progress - (NC),3046,NC,SAT,SERC,22,1,Electric Utility,9,CT,"1,476,943",2018
7805,N,Sherwood H Smith Jr Energy Complex,Duke Energy Progress - (NC),3046,NC,SAT,SERC,22,1,Electric Utility,10,CT,"1,487,809",2018
7805,N,Sherwood H Smith Jr Energy Complex,Duke Energy Progress - (NC),3046,NC,SAT,SERC,22,1,Electric Utility,ST4,CA,"1,409,376",2018
7805,N,Sherwood H Smith Jr Energy Complex,Duke Energy Progress - (NC),3046,NC,SAT,SERC,22,1,Electric Utility,ST5,CA,"1,933,643",2018
7826,N,Rowan,Southern Power Co,17650,NC,SAT,SERC,22,2,NAICS-22 Non-Cogen,4,CT,"1,363,644",2018
7826,N,Rowan,Southern Power Co,17650,NC,SAT,SERC,22,2,NAICS-22 Non-Cogen,5,CT,"1,375,141",2018
7826,N,Rowan,Southern Power Co,17650,NC,SAT,SERC,22,2,NAICS-22 Non-Cogen,STG,CA,"1,454,973",2018
7832,N,Roosevelt Biogas 1,PUD No 1 of Klickitat County,10393,WA,PACC,WECC,22,1,Electric Utility,7,CT,"33,209",2018
7832,N,Roosevelt Biogas 1,PUD No 1 of Klickitat County,10393,WA,PACC,WECC,22,1,Electric Utility,8,CT,"33,305",2018
7832,N,Roosevelt Biogas 1,PUD No 1 of Klickitat County,10393,WA,PACC,WECC,22,1,Electric Utility,9,CA,"17,838",2018
7834,N,John S Rainey,South Carolina Public Service Authority,17543,SC,SAT,SERC,22,1,Electric Utility,CT1A,CT,"1,095,821",2018
7834,N,John S Rainey,South Carolina Public Service Authority,17543,SC,SAT,SERC,22,1,Electric Utility,CT1B,CT,"1,121,568",2018
7834,N,John S Rainey,South Carolina Public Service Authority,17543,SC,SAT,SERC,22,1,Electric Utility,ST1S,CA,"1,299,575",2018
7845,N,Lagoon Creek,Tennessee Valley Authority,18642,TN,ESC,SERC,22,1,Electric Utility,CTG1,CT,"843,640",2018
7845,N,Lagoon Creek,Tennessee Valley Authority,18642,TN,ESC,SERC,22,1,Electric Utility,CTG2,CT,"843,641",2018
7845,N,Lagoon Creek,Tennessee Valley Authority,18642,TN,ESC,SERC,22,1,Electric Utility,STG1,CA,"1,124,857",2018
7846,N,Brandy Branch,JEA,9617,FL,SAT,FRCC,22,1,Electric Utility,2,CT,"1,287,429",2018
7846,N,Brandy Branch,JEA,9617,FL,SAT,FRCC,22,1,Electric Utility,3,CT,"1,306,395",2018
7846,N,Brandy Branch,JEA,9617,FL,SAT,FRCC,22,1,Electric Utility,4,CA,"1,552,733",2018
7870,N,Encogen,Puget Sound Energy Inc,15500,WA,PACC,WECC,22,1,Electric Utility,STG,CA,"67,423",2018
7870,N,Encogen,Puget Sound Energy Inc,15500,WA,PACC,WECC,22,1,Electric Utility,CTG1,CT,"43,626",2018
7870,N,Encogen,Puget Sound Energy Inc,15500,WA,PACC,WECC,22,1,Electric Utility,CTG2,CT,"44,937",2018
7870,N,Encogen,Puget Sound Energy Inc,15500,WA,PACC,WECC,22,1,Electric Utility,CTG3,CT,"44,557",2018
7873,N,H L Culbreath Bayside Power Station,Tampa Electric Co,18454,FL,SAT,FRCC,22,1,Electric Utility,1A,CT,"687,299",2018
7873,N,H L Culbreath Bayside Power Station,Tampa Electric Co,18454,FL,SAT,FRCC,22,1,Electric Utility,1B,CT,"702,553",2018
