PlantID,CombinedHeatAndPowerPlant,NuclearUnitID,PlantName,OperatorName,OperatorID,PlantState,CensusRegion,NERCRegion,NAICSCode,EIASectorNumber,SectorName,ReportedPrimeMover,ReportedFuelTypeCode,AERFuelTypeCode,TotalFuelConsumptionQuantity,ElectricFuelConsumptionQuantity,TotalFuelConsumptionMMBtu,ElecFuelConsumptionMMBtu,NetGenerationMWh,YEAR
2850,N,.,J M Stuart,Dayton Power & Light Co,4922,OH,ENC,RFC,22,1,Electric Utility,ST,DFO,DFO,"23,788","23,788","137,256","137,256","12,815",2018
2851,N,.,Monument,Kimura Power LLC,61919,OH,ENC,RFC,22,1,Electric Utility,IC,DFO,DFO,110,110,616,616,57,2018
2852,N,.,Sidney (OH),Kimura Power LLC,61919,OH,ENC,RFC,22,1,Electric Utility,IC,DFO,DFO,70,70,407,407,62,2018
2854,N,.,Yankee Street,Kimura Power LLC,61919,OH,ENC,RFC,22,1,Electric Utility,GT,DFO,DFO,10,10,57,57,3,2018
2854,N,.,Yankee Street,Kimura Power LLC,61919,OH,ENC,RFC,22,1,Electric Utility,GT,NG,NG,"99,260","99,260","105,913","105,913","6,230",2018
2854,N,.,Yankee Street,Kimura Power LLC,61919,OH,ENC,RFC,22,1,Electric Utility,PV,SUN,SUN,0,0,"9,996","9,996","1,098",2018
2861,N,.,Niles Power Plant,"Niles Power, LLC",63030,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,GT,BIT,COL,0,0,0,0,0,2018
2861,N,.,Niles Power Plant,"Niles Power, LLC",63030,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,GT,DFO,DFO,120,120,685,685,-329,2018
2861,N,.,Niles Power Plant,"Niles Power, LLC",63030,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,GT,NG,NG,0,0,0,0,0,2018
2866,N,.,FirstEnergy W H Sammis,FirstEnergy Generation Corp,6526,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,IC,DFO,DFO,328,328,"1,895","1,895",19,2018
2866,N,.,FirstEnergy W H Sammis,FirstEnergy Generation Corp,6526,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,ST,BIT,COL,"2,118,641","2,118,641","52,631,351","52,631,351","4,523,114",2018
2866,N,.,FirstEnergy W H Sammis,FirstEnergy Generation Corp,6526,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,ST,DFO,DFO,"61,610","61,610","355,159","355,159","30,254",2018
2866,N,.,FirstEnergy W H Sammis,FirstEnergy Generation Corp,6526,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,ST,SUB,COL,"97,971","97,971","2,368,329","2,368,329","213,278",2018
2869,N,.,FirstEnergy West Lorain,FirstEnergy Generation Corp,6526,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,GT,DFO,DFO,"107,319","107,319","629,320","629,320","43,237",2018
2869,N,.,FirstEnergy West Lorain,FirstEnergy Generation Corp,6526,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,GT,NG,NG,0,0,0,0,0,2018
2876,N,.,Kyger Creek,Ohio Valley Electric Corp,14015,OH,ENC,RFC,22,1,Electric Utility,ST,BIT,COL,"2,492,795","2,492,795","60,971,001","60,971,001","5,682,176",2018
2876,N,.,Kyger Creek,Ohio Valley Electric Corp,14015,OH,ENC,RFC,22,1,Electric Utility,ST,DFO,DFO,"15,442","15,442","88,206","88,206","8,176",2018
2876,N,.,Kyger Creek,Ohio Valley Electric Corp,14015,OH,ENC,RFC,22,1,Electric Utility,ST,SUB,COL,"49,128","49,128","1,178,372","1,178,372","110,733",2018
2878,N,.,FirstEnergy Bay Shore,"Walleye Power, LLC ",62031,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,GT,DFO,DFO,129,129,753,753,37,2018
2878,N,.,FirstEnergy Bay Shore,"Walleye Power, LLC ",62031,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,ST,DFO,DFO,"2,732","2,732","15,941","15,941","1,041",2018
2878,N,.,FirstEnergy Bay Shore,"Walleye Power, LLC ",62031,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,ST,PC,PC,"549,699","549,699","16,873,689","16,873,689","1,086,998",2018
2878,N,.,FirstEnergy Bay Shore,"Walleye Power, LLC ",62031,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,ST,SUB,COL,0,0,0,0,0,2018
2880,N,.,Richland,Richland-Stryker Generation LLC,57359,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,GT,DFO,DFO,40,40,223,223,15,2018
2880,N,.,Richland,Richland-Stryker Generation LLC,57359,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,GT,NG,NG,"1,525,000","1,525,000","1,605,825","1,605,825","109,129",2018
2881,N,.,Stryker,Richland-Stryker Generation LLC,57359,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,GT,DFO,DFO,170,170,950,950,45,2018
2902,N,.,Arcanum,City of Arcanum - (OH),768,OH,ENC,RFC,22,1,Electric Utility,IC,DFO,DFO,11,11,63,63,4,2018
2903,N,.,Bryan (OH),City of Bryan - (OH),2439,OH,ENC,RFC,22,1,Electric Utility,GT,DFO,DFO,0,0,0,0,0,2018
2903,N,.,Bryan (OH),City of Bryan - (OH),2439,OH,ENC,RFC,22,1,Electric Utility,GT,NG,NG,"41,735","41,735","42,319","42,319","2,426",2018
2903,N,.,Bryan (OH),City of Bryan - (OH),2439,OH,ENC,RFC,22,1,Electric Utility,IC,DFO,DFO,20,20,119,119,11,2018
2906,N,.,Collinwood,City of Cleveland - (OH),3762,OH,ENC,RFC,22,1,Electric Utility,GT,DFO,DFO,0,0,0,0,0,2018
2906,N,.,Collinwood,City of Cleveland - (OH),3762,OH,ENC,RFC,22,1,Electric Utility,GT,NG,NG,8,8,6,6,0,2018
2909,N,.,West 41st Street,City of Cleveland - (OH),3762,OH,ENC,RFC,22,1,Electric Utility,GT,DFO,DFO,6,6,36,36,3,2018
2909,N,.,West 41st Street,City of Cleveland - (OH),3762,OH,ENC,RFC,22,1,Electric Utility,GT,NG,NG,"5,060","5,060","4,047","4,047",330,2018
2914,N,.,Dover,City of Dover - (OH),5336,OH,ENC,RFC,22,1,Electric Utility,GT,NG,NG,"9,781","9,781","10,407","10,407",653,2018
2914,N,.,Dover,City of Dover - (OH),5336,OH,ENC,RFC,22,1,Electric Utility,IC,DFO,DFO,256,256,"1,451","1,451",145,2018
2914,N,.,Dover,City of Dover - (OH),5336,OH,ENC,RFC,22,1,Electric Utility,ST,BIT,COL,"38,505","38,505","969,490","969,490","57,528",2018
2914,N,.,Dover,City of Dover - (OH),5336,OH,ENC,RFC,22,1,Electric Utility,ST,NG,NG,"3,626","3,626","3,872","3,872",108,2018
2917,N,.,Hamilton (OH),City of Hamilton - (OH),7977,OH,ENC,RFC,22,1,Electric Utility,GT,NG,NG,"18,025","18,025","19,215","19,215",720,2018
2917,N,.,Hamilton (OH),City of Hamilton - (OH),7977,OH,ENC,RFC,22,1,Electric Utility,ST,BIT,COL,0,0,0,0,0,2018
2917,N,.,Hamilton (OH),City of Hamilton - (OH),7977,OH,ENC,RFC,22,1,Electric Utility,ST,NG,NG,0,0,0,0,0,2018
2921,N,.,Lebanon,City of Lebanon - (OH),10830,OH,ENC,RFC,22,1,Electric Utility,GT,DFO,DFO,0,0,0,0,0,2018
2921,N,.,Lebanon,City of Lebanon - (OH),10830,OH,ENC,RFC,22,1,Electric Utility,GT,NG,NG,0,0,0,0,0,2018
2921,N,.,Lebanon,City of Lebanon - (OH),10830,OH,ENC,RFC,22,1,Electric Utility,IC,DFO,DFO,0,0,0,0,0,2018
2933,N,.,Oberlin (OH),City of Oberlin - (OH),13949,OH,ENC,RFC,22,1,Electric Utility,IC,DFO,DFO,428,428,"2,449","2,449",75,2018
2933,N,.,Oberlin (OH),City of Oberlin - (OH),13949,OH,ENC,RFC,22,1,Electric Utility,IC,NG,NG,"9,809","9,809","10,584","10,584",326,2018
2935,N,.,Orrville,City of Orrville - (OH),14194,OH,ENC,RFC,22,1,Electric Utility,ST,BIT,COL,"9,295","9,295","232,140","232,140","14,590",2018
2935,N,.,Orrville,City of Orrville - (OH),14194,OH,ENC,RFC,22,1,Electric Utility,ST,NG,NG,"242,827","242,827","258,453","258,453","16,620",2018
2936,N,.,Painesville,City of Painesville,14381,OH,ENC,RFC,22,1,Electric Utility,IC,DFO,DFO,188,188,"1,097","1,097",102,2018
2936,N,.,Painesville,City of Painesville,14381,OH,ENC,RFC,22,1,Electric Utility,ST,BIT,COL,"2,152","2,152","53,471","53,471","3,046",2018
2936,N,.,Painesville,City of Painesville,14381,OH,ENC,RFC,22,1,Electric Utility,ST,NG,NG,"3,776","3,776","4,074","4,074",221,2018
2937,N,.,Piqua Power Plant,City of Piqua - (OH),15095,OH,ENC,RFC,22,1,Electric Utility,GT,BIT,COL,0,0,0,0,0,2018
2937,N,.,Piqua Power Plant,City of Piqua - (OH),15095,OH,ENC,RFC,22,1,Electric Utility,GT,DFO,DFO,"5,662","5,662","35,105","35,105","1,671",2018
2942,N,.,St Marys,City of St Marys - (OH),17891,OH,ENC,RFC,22,1,Electric Utility,GT,BIT,COL,0,0,0,0,0,2018
2942,N,.,St Marys,City of St Marys - (OH),17891,OH,ENC,RFC,22,1,Electric Utility,GT,DFO,DFO,235,235,"1,315","1,315",69,2018
2942,N,.,St Marys,City of St Marys - (OH),17891,OH,ENC,RFC,22,1,Electric Utility,GT,NG,NG,"2,101","2,101","1,683","1,683",89,2018
2943,N,.,Shelby Municipal Light Plant,City of Shelby - (OH),17043,OH,ENC,RFC,22,1,Electric Utility,IC,BIT,COL,0,0,0,0,0,2018
2943,N,.,Shelby Municipal Light Plant,City of Shelby - (OH),17043,OH,ENC,RFC,22,1,Electric Utility,IC,DFO,DFO,0,0,0,0,0,2018
2943,N,.,Shelby Municipal Light Plant,City of Shelby - (OH),17043,OH,ENC,RFC,22,1,Electric Utility,IC,NG,NG,0,0,0,0,0,2018
2945,N,.,Anadarko,City of Woodsfield - (OH),20977,OH,ENC,RFC,22,1,Electric Utility,IC,DFO,DFO,56,56,324,324,34,2018
2945,N,.,Anadarko,City of Woodsfield - (OH),20977,OH,ENC,RFC,22,1,Electric Utility,IC,NG,NG,0,0,0,0,0,2018
2951,N,.,Horseshoe Lake,Oklahoma Gas & Electric Co,14063,OK,WSC,MRO,22,1,Electric Utility,GT,DFO,DFO,0,0,0,0,0,2018
2951,N,.,Horseshoe Lake,Oklahoma Gas & Electric Co,14063,OK,WSC,MRO,22,1,Electric Utility,GT,NG,NG,"1,453,279","1,453,279","1,518,676","1,518,676","144,853",2018
2951,N,.,Horseshoe Lake,Oklahoma Gas & Electric Co,14063,OK,WSC,MRO,22,1,Electric Utility,ST,DFO,DFO,0,0,0,0,0,2018
2951,N,.,Horseshoe Lake,Oklahoma Gas & Electric Co,14063,OK,WSC,MRO,22,1,Electric Utility,ST,NG,NG,"6,849,879","6,849,879","7,233,875","7,233,875","632,798",2018
2951,N,.,Horseshoe Lake,Oklahoma Gas & Electric Co,14063,OK,WSC,MRO,22,1,Electric Utility,ST,RFO,RFO,0,0,0,0,0,2018
2952,N,.,Muskogee,Oklahoma Gas & Electric Co,14063,OK,WSC,MRO,22,1,Electric Utility,ST,NG,NG,"578,534","578,534","584,304","584,304","51,005",2018
2952,N,.,Muskogee,Oklahoma Gas & Electric Co,14063,OK,WSC,MRO,22,1,Electric Utility,ST,SUB,COL,"2,536,264","2,536,264","43,506,838","43,506,838","3,806,289",2018
2953,N,.,Mustang,Oklahoma Gas & Electric Co,14063,OK,WSC,MRO,22,1,Electric Utility,GT,DFO,DFO,37,37,211,211,12,2018
2953,N,.,Mustang,Oklahoma Gas & Electric Co,14063,OK,WSC,MRO,22,1,Electric Utility,GT,NG,NG,"69,689","69,689","73,237","73,237","5,087",2018
2953,N,.,Mustang,Oklahoma Gas & Electric Co,14063,OK,WSC,MRO,22,1,Electric Utility,PV,SUN,SUN,0,0,"40,267","40,267","4,423",2018
2953,N,.,Mustang,Oklahoma Gas & Electric Co,14063,OK,WSC,MRO,22,1,Electric Utility,ST,NG,NG,0,0,0,0,0,2018
2956,N,.,Seminole,Oklahoma Gas & Electric Co,14063,OK,WSC,MRO,22,1,Electric Utility,ST,DFO,DFO,0,0,0,0,0,2018
2956,N,.,Seminole,Oklahoma Gas & Electric Co,14063,OK,WSC,MRO,22,1,Electric Utility,ST,NG,NG,"15,661,147","15,661,147","15,924,124","15,924,124","1,355,870",2018
2956,N,.,Seminole,Oklahoma Gas & Electric Co,14063,OK,WSC,MRO,22,1,Electric Utility,ST,RFO,RFO,0,0,0,0,0,2018
2963,N,.,Northeastern,Public Service Co of Oklahoma,15474,OK,WSC,MRO,22,1,Electric Utility,CA,NG,NG,0,0,0,0,"628,629",2018
2963,N,.,Northeastern,Public Service Co of Oklahoma,15474,OK,WSC,MRO,22,1,Electric Utility,CT,BIT,COL,0,0,0,0,0,2018
2963,N,.,Northeastern,Public Service Co of Oklahoma,15474,OK,WSC,MRO,22,1,Electric Utility,CT,NG,NG,"14,359,990","14,359,990","14,640,532","14,640,532","1,245,663",2018
2963,N,.,Northeastern,Public Service Co of Oklahoma,15474,OK,WSC,MRO,22,1,Electric Utility,IC,DFO,DFO,0,0,0,0,0,2018
2963,N,.,Northeastern,Public Service Co of Oklahoma,15474,OK,WSC,MRO,22,1,Electric Utility,ST,BIT,COL,0,0,0,0,0,2018
2963,N,.,Northeastern,Public Service Co of Oklahoma,15474,OK,WSC,MRO,22,1,Electric Utility,ST,NG,NG,"5,198,082","5,198,082","5,306,064","5,306,064","501,520",2018
2963,N,.,Northeastern,Public Service Co of Oklahoma,15474,OK,WSC,MRO,22,1,Electric Utility,ST,SUB,COL,"1,599,377","1,599,377","27,273,891","27,273,891","2,621,945",2018
2964,N,.,Southwestern,Public Service Co of Oklahoma,15474,OK,WSC,MRO,22,1,Electric Utility,GT,NG,NG,"1,028,309","1,028,309","1,048,875","1,048,875","84,337",2018
2964,N,.,Southwestern,Public Service Co of Oklahoma,15474,OK,WSC,MRO,22,1,Electric Utility,ST,NG,NG,"6,056,566","6,056,566","6,232,581","6,232,581","525,973",2018
2965,N,.,Tulsa,Public Service Co of Oklahoma,15474,OK,WSC,MRO,22,1,Electric Utility,IC,NG,NG,0,0,0,0,0,2018
2965,N,.,Tulsa,Public Service Co of Oklahoma,15474,OK,WSC,MRO,22,1,Electric Utility,ST,DFO,DFO,0,0,0,0,0,2018
2965,N,.,Tulsa,Public Service Co of Oklahoma,15474,OK,WSC,MRO,22,1,Electric Utility,ST,NG,NG,"5,424,700","5,424,700","5,557,399","5,557,399","431,029",2018
2966,N,.,Weleetka,Public Service Co of Oklahoma,15474,OK,WSC,MRO,22,1,Electric Utility,GT,DFO,DFO,0,0,0,0,0,2018
2966,N,.,Weleetka,Public Service Co of Oklahoma,15474,OK,WSC,MRO,22,1,Electric Utility,GT,NG,NG,"511,123","511,123","521,344","521,344","36,494",2018
2966,N,.,Weleetka,Public Service Co of Oklahoma,15474,OK,WSC,MRO,22,1,Electric Utility,IC,DFO,DFO,0,0,0,0,0,2018
2975,N,.,Cushing,City of Cushing - (OK),4667,OK,WSC,MRO,22,1,Electric Utility,IC,DFO,DFO,0,0,0,0,0,2018
2975,N,.,Cushing,City of Cushing - (OK),4667,OK,WSC,MRO,22,1,Electric Utility,IC,NG,NG,0,0,0,0,0,2018
2980,N,.,Markham,Grand River Dam Authority,7490,OK,WSC,MRO,22,1,Electric Utility,HY,WAT,HYC,0,0,"1,605,136","1,605,136","176,311",2018
2981,N,.,Pensacola,Grand River Dam Authority,7490,OK,WSC,MRO,22,1,Electric Utility,HY,WAT,HYC,0,0,"3,105,466","3,105,466","341,110",2018
2982,N,.,Salina,Grand River Dam Authority,7490,OK,WSC,MRO,22,1,Electric Utility,PS,WAT,HPS,"288,843","288,843",0,0,"-135,051",2018
2984,N,.,Keystone Dam,USCE-Tulsa District,27470,OK,WSC,MRO,22,1,Electric Utility,HY,WAT,HYC,0,0,"1,762,627","1,762,627","193,610",2018
2985,N,.,Robert S Kerr,USCE-Tulsa District,27470,OK,WSC,MRO,22,1,Electric Utility,HY,WAT,HYC,0,0,"3,907,391","3,907,391","429,195",2018
2986,N,.,Kingfisher,City of Kingfisher - (OK),10320,OK,WSC,MRO,22,1,Electric Utility,IC,DFO,DFO,88,88,487,487,36,2018
2986,N,.,Kingfisher,City of Kingfisher - (OK),10320,OK,WSC,MRO,22,1,Electric Utility,IC,NG,NG,80,80,81,81,6,2018
2987,N,.,Webbers Falls,USCE-Tulsa District,27470,OK,WSC,MRO,22,1,Electric Utility,HY,WAT,HYC,0,0,"1,444,478","1,444,478","158,664",2018
2991,N,.,Mangum,City of Mangum - (OK),11566,OK,WSC,MRO,22,1,Electric Utility,IC,DFO,DFO,41,41,228,228,12,2018
2991,N,.,Mangum,City of Mangum - (OK),11566,OK,WSC,MRO,22,1,Electric Utility,IC,NG,NG,192,192,204,204,11,2018
2995,N,.,Pawhuska,City of Pawhuska - (OK),14582,OK,WSC,MRO,22,1,Electric Utility,IC,DFO,DFO,55,55,306,306,39,2018
2995,N,.,Pawhuska,City of Pawhuska - (OK),14582,OK,WSC,MRO,22,1,Electric Utility,IC,NG,NG,0,0,0,0,0,2018
3000,N,.,Boomer Lake Station,Stillwater Utilities Authority,18125,OK,WSC,MRO,22,1,Electric Utility,IC,DFO,DFO,0,0,0,0,0,2018
3000,N,.,Boomer Lake Station,Stillwater Utilities Authority,18125,OK,WSC,MRO,22,1,Electric Utility,IC,NG,NG,0,0,0,0,0,2018
3003,N,.,Fort Gibson,USCE-Tulsa District,27470,OK,WSC,MRO,22,1,Electric Utility,HY,WAT,HYC,0,0,"1,565,252","1,565,252","171,930",2018
3004,N,.,Tenkiller Ferry,USCE-Tulsa District,27470,OK,WSC,MRO,22,1,Electric Utility,HY,WAT,HYC,0,0,"763,379","763,379","83,851",2018
3006,N,.,Anadarko Plant,"Western Farmers Elec Coop, Inc",20447,OK,WSC,MRO,22,1,Electric Utility,CS,NG,NG,"9,727,436","9,727,436","9,981,482","9,981,482","1,148,121",2018
3006,N,.,Anadarko Plant,"Western Farmers Elec Coop, Inc",20447,OK,WSC,MRO,22,1,Electric Utility,GT,NG,NG,"4,095,248","4,095,248","4,208,363","4,208,363","389,947",2018
3006,N,.,Anadarko Plant,"Western Farmers Elec Coop, Inc",20447,OK,WSC,MRO,22,1,Electric Utility,ST,NG,NG,"7,648","7,648","7,801","7,801",308,2018
3008,N,.,Mooreland,"Western Farmers Elec Coop, Inc",20447,OK,WSC,MRO,22,1,Electric Utility,ST,NG,NG,"1,190,318","1,190,318","1,227,251","1,227,251","97,138",2018
3013,N,.,Hells Canyon,Idaho Power Co,9191,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"19,982,161","19,982,161","2,194,877",2018
3014,N,.,Oxbow (OR),Idaho Power Co,9191,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"9,927,128","9,927,128","1,090,414",2018
3020,N,.,Clearwater 1,PacifiCorp,14354,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"368,658","368,658","40,494",2018
3021,N,.,Clearwater 2,PacifiCorp,14354,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"336,185","336,185","36,927",2018
3024,N,.,Eagle Point,PacifiCorp,14354,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"149,405","149,405","16,411",2018
3025,N,.,East Side,PacifiCorp,14354,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,0,0,0,2018
3026,N,.,Fish Creek,PacifiCorp,14354,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"134,356","134,356","14,758",2018
3028,N,.,John C Boyle,PacifiCorp,14354,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"1,766,632","1,766,632","194,050",2018
3029,N,.,Lemolo 1,PacifiCorp,14354,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"1,136,761","1,136,761","124,864",2018
3032,N,.,Prospect 1,PacifiCorp,14354,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"110,287","110,287","12,114",2018
3033,N,.,Prospect 2,PacifiCorp,14354,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"1,813,533","1,813,533","199,202",2018
3034,N,.,Prospect 3,PacifiCorp,14354,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"202,683","202,683","22,263",2018
3035,N,.,Prospect 4,PacifiCorp,14354,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"23,133","23,133","2,541",2018
3036,N,.,Slide Creek,PacifiCorp,14354,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"517,725","517,725","56,868",2018
3037,N,.,Soda Springs,PacifiCorp,14354,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"401,558","401,558","44,108",2018
3040,N,.,Toketee Falls,PacifiCorp,14354,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"1,775,799","1,775,799","195,057",2018
3041,N,.,Wallowa Falls,PacifiCorp,14354,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"42,463","42,463","4,664",2018
3045,N,.,Faraday,Portland General Electric Co,15248,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"1,186,070","1,186,070","130,280",2018
3047,N,.,North Fork,Portland General Electric Co,15248,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"1,456,076","1,456,076","159,938",2018
3048,N,.,Pelton,Portland General Electric Co,15248,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"3,293,208","3,293,208","361,732",2018
3049,N,.,River Mill,Portland General Electric Co,15248,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"801,216","801,216","88,007",2018
3050,N,.,Round Butte,Portland General Electric Co,15248,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"7,602,731","7,602,731","835,098",2018
3053,N,.,Sullivan,Portland General Electric Co,15248,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"1,059,241","1,059,241","116,349",2018
3067,N,.,Carmen Smith,Eugene Water & Electric Board,6013,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"1,510,254","1,510,254","165,889",2018
3068,N,.,Leaburg,Eugene Water & Electric Board,6013,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"606,234","606,234","66,590",2018
3071,N,.,Walterville,Eugene Water & Electric Board,6013,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"468,600","468,600","51,472",2018
3074,N,.,Big Cliff,USACE Northwestern Division,19400,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"792,876","792,876","87,091",2018
3075,N,.,Bonneville,USACE Northwestern Division,19400,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"44,243,747","44,243,747","4,859,814",2018
3076,N,.,Cougar,USACE Northwestern Division,19400,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"733,080","733,080","80,523",2018
3077,N,.,Detroit,USACE Northwestern Division,19400,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"3,453,128","3,453,128","379,298",2018
3078,N,.,Dexter,USACE Northwestern Division,19400,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"576,092","576,092","63,279",2018
3080,N,.,Green Peter,USACE Northwestern Division,19400,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"2,279,816","2,279,816","250,419",2018
3081,N,.,Hills Creek,USACE Northwestern Division,19400,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"1,111,645","1,111,645","122,105",2018
3082,N,.,John Day,USACE Northwestern Division,19400,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"83,692,606","83,692,606","9,192,949",2018
3083,N,.,Lookout Point,USACE Northwestern Division,19400,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"2,186,142","2,186,142","240,130",2018
3084,N,.,McNary,USACE Northwestern Division,19400,OR,PACC,WECC,22,1,Electric Utility,HY,WAT,HYC,0,0,"51,730,247","51,730,247","5,682,145",2018
3096,N,.,Brunot Island,"Brunot Island Power, LLC",63032,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,CA,NG,NG,"11,937","11,937","12,390","12,390","11,714",2018
3096,N,.,Brunot Island,"Brunot Island Power, LLC",63032,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,CT,NG,NG,"412,874","412,874","428,564","428,564","24,579",2018
3096,N,.,Brunot Island,"Brunot Island Power, LLC",63032,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,GT,DFO,DFO,90,90,490,490,-85,2018
3109,N,.,Hamilton (PA),"Hamilton Power, LLC",63035,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,GT,DFO,DFO,"1,383","1,383","7,773","7,773",177,2018
3110,N,.,Hunterstown,"Hunterstown Power, LLC",63036,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,GT,DFO,DFO,"3,336","3,336","19,417","19,417","1,034",2018
3110,N,.,Hunterstown,"Hunterstown Power, LLC",63036,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,GT,NG,NG,"36,177","36,177","37,334","37,334","1,987",2018
3111,N,.,Mountain,"Mountain Power, LLC",63037,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,GT,DFO,DFO,"17,169","17,169","96,663","96,663","6,702",2018
3111,N,.,Mountain,"Mountain Power, LLC",63037,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,GT,NG,NG,0,0,0,0,0,2018
3112,N,.,Orrtanna,"Orrtanna Power, LLC",63038,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,GT,DFO,DFO,"1,093","1,093","6,176","6,176",233,2018
3113,N,.,Portland (PA),"Portland Power, LLC",63039,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,GT,BIT,COL,0,0,0,0,0,2018
3113,N,.,Portland (PA),"Portland Power, LLC",63039,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,GT,DFO,DFO,"183,278","183,278","1,039,186","1,039,186","7,935",2018
3113,N,.,Portland (PA),"Portland Power, LLC",63039,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,GT,NG,NG,0,0,0,0,0,2018
3114,N,.,Shawnee (PA),"Shawnee Power, LLC",63040,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,GT,DFO,DFO,812,812,"4,672","4,672",196,2018
3115,N,.,Titus,"Titus Power, LLC",63041,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,GT,BIT,COL,0,0,0,0,0,2018
3115,N,.,Titus,"Titus Power, LLC",63041,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,GT,DFO,DFO,"1,980","1,980","11,424","11,424",170,2018
3115,N,.,Titus,"Titus Power, LLC",63041,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,GT,NG,NG,0,0,0,0,0,2018
3116,N,.,Tolna,"Tolna Power, LLC",63042,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,GT,DFO,DFO,"2,684","2,684","15,110","15,110",806,2018
3117,N,.,York Haven,York Haven Power Company LLC,56065,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,HY,WAT,HYC,0,0,"1,133,786","1,133,786","124,537",2018
