"","OperatorName","PlantName","PlantState","County","OperatorID","PlantID","GeneratorID","UniqueID","NetGeneration2018","NameplateCapacityMW","Technology","EnergySource1","Status","OperatingMonth","OperatingYear","PlannedRetirementMonth","PlannedRetirementYear","CapacityFactor"
"2382","Optim Energy LLC","Optim Energy Altura Cogen LLC","TX","Harris",55879,50815,"GEN1","55879 50815 GEN1",415833,84.9,"Natural Gas Fired Combined Cycle","NG","OP",11,1985,NA,NA,55.9122739080627
"2383","Optim Energy LLC","Optim Energy Altura Cogen LLC","TX","Harris",55879,50815,"GEN2","55879 50815 GEN2",421838,84.9,"Natural Gas Fired Combined Cycle","NG","OP",12,1985,NA,NA,56.719697091932
"2384","Optim Energy LLC","Optim Energy Altura Cogen LLC","TX","Harris",55879,50815,"GEN3","55879 50815 GEN3",397154,84.9,"Natural Gas Fired Combined Cycle","NG","OP",12,1985,NA,NA,53.4007239244666
"2385","Optim Energy LLC","Optim Energy Altura Cogen LLC","TX","Harris",55879,50815,"GEN4","55879 50815 GEN4",405121,84.9,"Natural Gas Fired Combined Cycle","NG","OP",3,1986,NA,NA,54.4719546498432
"2386","Optim Energy LLC","Optim Energy Altura Cogen LLC","TX","Harris",55879,50815,"GEN5","55879 50815 GEN5",402004,84.9,"Natural Gas Fired Combined Cycle","NG","OP",4,1986,NA,NA,54.0528475617299
"2387","Optim Energy LLC","Optim Energy Altura Cogen LLC","TX","Harris",55879,50815,"GEN6","55879 50815 GEN6",535782,129.2,"Natural Gas Fired Combined Cycle","NG","OP",4,1986,NA,NA,47.3392637516434
"2388","Optim Energy LLC","Optim Energy Altura Cogen LLC","TX","Harris",55879,50815,"GEN7","55879 50815 GEN7",412343,89.9,"Natural Gas Fired Combined Cycle","NG","OP",6,1995,NA,NA,52.3594201573539
"2389","TES Filer City Station LP","TES Filer City Station","MI","Manistee",18414,50835,"GEN1","18414 50835 GEN1",505400,70,"Conventional Steam Coal","BIT","OP",5,1990,NA,NA,82.4200913242009
"2390","SERRF Joint Powers Authority","Southeast Resource Recovery","CA","Los Angeles",16899,50837,"GEN1","16899 50837 GEN1",170039,35.6,"Municipal Solid Waste","MSW","OP",7,1988,NA,NA,54.5248448001642
"2391","Gramercy Holdings LLC","Gramercy Holdings LLC","LA","St James",56097,50846,"ST1","56097 50846 ST1",47950,18.7,"Natural Gas Steam Turbine","NG","OP",2,1958,NA,NA,29.2713598515371
"2392","Gramercy Holdings LLC","Gramercy Holdings LLC","LA","St James",56097,50846,"ST2","56097 50846 ST2",32423,18.7,"Natural Gas Steam Turbine","NG","OA",2,1958,NA,NA,19.7928112714575
"2393","Gramercy Holdings LLC","Gramercy Holdings LLC","LA","St James",56097,50846,"ST3","56097 50846 ST3",41558,7.2,"Natural Gas Steam Turbine","NG","OP",2,1969,NA,NA,65.8897767630644
"2394","Berkeley Cogeneration Facility","PE Berkeley","CA","Alameda",61261,50849,"GEN1","61261 50849 GEN1",147173,23,"Natural Gas Fired Combined Cycle","NG","OP",6,1987,NA,NA,73.0459598967639
"2395","Berkeley Cogeneration Facility","PE Berkeley","CA","Alameda",61261,50849,"GEN2","61261 50849 GEN2",5784,5.5,"Natural Gas Fired Combined Cycle","NG","OP",6,1987,NA,NA,12.0049813200498
"2396","OLS Energy-Chino","OLS Energy Chino","CA","San Bernardino",14265,50850,"GEN1","14265 50850 GEN1",18645,23.5,"Natural Gas Fired Combined Cycle","NG","OP",12,1987,NA,NA,9.05712620227339
"2397","OLS Energy-Chino","OLS Energy Chino","CA","San Bernardino",14265,50850,"GEN2","14265 50850 GEN2",6064,7.3,"Natural Gas Fired Combined Cycle","NG","OP",12,1987,NA,NA,9.48270469756677
"2398","CSUCI Site Authority","CSUCI Site Authority","CA","Ventura",56835,50851,"GEN1","56835 50851 GEN1",36454,23.5,"Natural Gas Fired Combined Cycle","NG","OP",3,1988,NA,NA,17.7081511706985
"2399","CSUCI Site Authority","CSUCI Site Authority","CA","Ventura",56835,50851,"GEN2","56835 50851 GEN2",11052,7.6,"Natural Gas Fired Combined Cycle","NG","OP",3,1988,NA,NA,16.6005767844268
"2400","TalenEnergy Montour LLC","Elmwood Park Power LLC","NJ",NA,15534,50852,"GEN1","15534 50852 GEN1",2426,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2401","TalenEnergy Montour LLC","Elmwood Park Power LLC","NJ",NA,15534,50852,"GEN2","15534 50852 GEN2",778,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2402","Hillsborough County","Hillsborough County Resource Recovery","FL","Hillsborough",8633,50858,"GEN1","8633 50858 GEN1",149686,29,"Municipal Solid Waste","MSW","OP",4,1987,NA,NA,58.9222169737049
"2403","Hillsborough County","Hillsborough County Resource Recovery","FL","Hillsborough",8633,50858,"GEN2","8633 50858 GEN2",96943,18,"Municipal Solid Waste","MSW","OP",6,2009,NA,NA,61.4808472856418
"2404","Covanta Lancaster Inc","Lancaster County Resource Recovery","PA","Lancaster",4447,50859,"GEN1","4447 50859 GEN1",196992,35.7,"Municipal Solid Waste","MSW","OP",12,1990,NA,NA,62.9906757223437
"2405","Kent County","Kent County Waste to Energy Facility","MI","Kent",10162,50860,"GEN1","10162 50860 GEN1",102288,18,"Municipal Solid Waste","MSW","OP",10,1989,NA,NA,64.8706240487062
"2406","Wheelabrator Environmental Systems","Wheelabrator Concord Facility","NH","Merrimack",20541,50873,"GEN1","20541 50873 GEN1",97300,14,"Municipal Solid Waste","MSW","OP",4,1989,NA,NA,79.337899543379
"2407","Wheelabrator Environmental Systems","McKay Bay Facility","FL","Hillsborough",20541,50875,"GEN1","20541 50875 GEN1",145938,22.1,"Municipal Solid Waste","MSW","OP",6,1985,NA,NA,75.3827558420628
"2408","Metropolitan State Hospital","Central Utility Plant","CA","Los Angeles",61941,50876,"GEN1","61941 50876 GEN1",0,23,"Natural Gas Fired Combined Cycle","NG","OP",2,1988,NA,NA,0
"2409","Metropolitan State Hospital","Central Utility Plant","CA","Los Angeles",61941,50876,"GEN2","61941 50876 GEN2",0,7.7,"Natural Gas Fired Combined Cycle","NG","OP",2,1988,NA,NA,0
"2410","Wheelabrator Environmental Systems","Wheelabrator North Andover","MA","Essex",20541,50877,"GEN1","20541 50877 GEN1",240828,40.3,"Municipal Solid Waste","MSW","OP",5,1985,NA,NA,68.2178184166695
"2411","Wheelabrator Environmental Systems","Wheelabrator Millbury Facility","MA","Worcester",20541,50878,"GEN1","20541 50878 GEN1",319457,47.6,"Municipal Solid Waste","MSW","OP",9,1987,NA,NA,76.6128026553087
"2412","Wheelabrator Environmental Systems","Wheelabrator Frackville Energy","PA","Schuylkill",20541,50879,"GEN1","20541 50879 GEN1",326307,48,"Conventional Steam Coal","WC","OP",9,1988,NA,NA,77.603453196347
"2413","Wheelabrator Environmental Systems","Wheelabrator Saugus","MA","Essex",20541,50880,"GEN1","20541 50880 GEN1",231522,53.7,"Municipal Solid Waste","MSW","OP",8,1985,NA,NA,49.216856712839
"2414","Wheelabrator Environmental Systems","Wheelabrator Shasta","CA","Shasta",20541,50881,"GEN1","20541 50881 GEN1",37277,18.3,"Wood/Wood Waste Biomass","WDS","OP",10,1987,NA,NA,23.2533622776156
"2415","Wheelabrator Environmental Systems","Wheelabrator Shasta","CA","Shasta",20541,50881,"GEN2","20541 50881 GEN2",134935,18.3,"Wood/Wood Waste Biomass","WDS","OP",11,1987,NA,NA,84.1723432392644
"2416","Wheelabrator Environmental Systems","Wheelabrator Shasta","CA","Shasta",20541,50881,"GEN3","20541 50881 GEN3",107593,18.3,"Wood/Wood Waste Biomass","WDS","OP",11,1987,NA,NA,67.1164258801807
"2417","Wheelabrator Environmental Systems","Wheelabrator Westchester","NY","Westchester",20541,50882,"GEN1","20541 50882 GEN1",394972,59.7,"Municipal Solid Waste","MSW","OP",10,1984,NA,NA,75.5245022678078
"2418","Wheelabrator Environmental Systems","Wheelabrator Bridgeport","CT","Fairfield",20541,50883,"GEN1","20541 50883 GEN1",420625,67,"Municipal Solid Waste","MSW","OP",7,1988,NA,NA,71.6664962856948
"2419","Covanta Projects, LLC","Pinellas County Resource Recovery","FL","Pinellas",55871,50884,"GEN1","55871 50884 GEN1",296325,50.5,"Municipal Solid Waste","MSW","OP",1,1983,NA,NA,66.9842669198427
"2420","Covanta Projects, LLC","Pinellas County Resource Recovery","FL","Pinellas",55871,50884,"GEN2","55871 50884 GEN2",126030,26,"Municipal Solid Waste","MSW","OP",4,1986,NA,NA,55.3345626975764
"2421","Wheelabrator Environmental Systems","Wheelabrator Gloucester LP","NJ","Gloucester",20541,50885,"GEN1","20541 50885 GEN1",84911,14,"Municipal Solid Waste","MSW","OP",1,1990,NA,NA,69.2359752120026
"2422","City of Spokane","Spokane Waste to Energy","WA","Spokane",42892,50886,"GEN1","42892 50886 GEN1",123285,26,"Municipal Solid Waste","MSW","OP",9,1991,NA,NA,54.1293466807165
"2423","Wheelabrator Environmental Systems","Wheelabrator South Broward","FL","Broward",20541,50887,"GEN1","20541 50887 GEN1",432002,66,"Municipal Solid Waste","MSW","OP",4,1991,NA,NA,74.7201466722015
"2424","EIF Northampton GP, LLC","Northampton Generating Company LP","PA","Northampton",23013,50888,"GEN1","23013 50888 GEN1",215388,134.1,"Conventional Steam Coal","WC","OP",8,1995,NA,NA,18.3353253041586
"2425","WestRock Corp","Covington Facility","VA","Covington City",20508,50900,"GEN3","20508 50900 GEN3",72944,10.5,"Conventional Steam Coal","BIT","OP",1,1951,NA,NA,79.3041965644705
"2426","WestRock Corp","Covington Facility","VA","Covington City",20508,50900,"GEN4","20508 50900 GEN4",208049,34,"Wood/Wood Waste Biomass","BLQ","OP",9,1980,NA,NA,69.8526054257319
"2427","WestRock Corp","Covington Facility","VA","Covington City",20508,50900,"GEN5","20508 50900 GEN5",211358,34,"Conventional Steam Coal","BIT","OP",9,1989,NA,NA,70.9636046199302
"2428","WestRock Corp","Covington Facility","VA","Covington City",20508,50900,"GEN7","20508 50900 GEN7",514133,82.4,"Wood/Wood Waste Biomass","WDS","OP",11,2013,NA,NA,71.2269195815046
"2429","Tate & Lyle Ingredients Americas Inc","Sagamore Plant Cogeneration","IN","Tippecanoe",8,50903,"GEN1","8 50903 GEN1",37502,7.4,"Natural Gas Steam Turbine","NG","OP",10,1984,NA,NA,57.8520301123041
"2430","University of New Mexico","Ford Utilities Center","NM","Bernalillo",21964,50906,"4","21964 50906 4",1406,1.1,"Natural Gas Steam Turbine","NG","OP",10,2011,NA,NA,14.5911166459112
"2431","Oswego County","Oswego County Energy Recovery","NY","Oswego",14222,50907,"UNT1","14222 50907 UNT1",4153,1.8,"Municipal Solid Waste","MSW","OP",2,1986,NA,NA,26.3381532217149
"2432","Oswego County","Oswego County Energy Recovery","NY","Oswego",14222,50907,"UNT2","14222 50907 UNT2",4153,1.8,"Municipal Solid Waste","MSW","OP",2,1986,NA,NA,26.3381532217149
"2433","Erie Coke Corp","Erie Coke","PA","Erie",5959,50920,"1","5959 50920 1",1980,2.5,"Other Gases","OG","OP",1,1953,NA,NA,9.04109589041096
"2434","Co-Generation Co","Co-Gen LLC","OR","Grant",3770,50921,"GEN1","3770 50921 GEN1",0,7.5,"Wood/Wood Waste Biomass","WDS","SB",5,1986,NA,NA,0
"2435","Yellowstone Energy LP","Yellowstone Energy LP","MT","Yellowstone",21773,50931,"GEN1","21773 50931 GEN1",442910,68,"Petroleum Coke","PC","OP",6,1995,NA,NA,74.3536798280956
"2436","Ahlstrom-Munksjo","Rhinelander Mill","WI","Oneida",61707,50933,"GEN5","61707 50933 GEN5",0,10,"Natural Gas Steam Turbine","NG","SB",2,1951,NA,NA,0
"2437","Ahlstrom-Munksjo","Rhinelander Mill","WI","Oneida",61707,50933,"GEN6","61707 50933 GEN6",28441,9.3,"Conventional Steam Coal","BIT","OP",7,1958,NA,NA,34.9106397603967
"2438","Invenergy Services LLC","Hardee Power Station","FL","Hardee",49893,50949,"GEN1","49893 50949 GEN1",132937,95.9,"Natural Gas Fired Combined Cycle","NG","OP",1,1993,NA,NA,15.8242509082425
"2439","Invenergy Services LLC","Hardee Power Station","FL","Hardee",49893,50949,"GEN2","49893 50949 GEN2",145608,95.9,"Natural Gas Fired Combined Cycle","NG","OP",1,1993,NA,NA,17.3325524590398
"2440","Invenergy Services LLC","Hardee Power Station","FL","Hardee",49893,50949,"GEN3","49893 50949 GEN3",143326,95.9,"Natural Gas Fired Combined Cycle","NG","OP",1,1993,NA,NA,17.0609129563234
"2441","Sunnyside Cogeneration Assoc","Sunnyside Cogen Associates","UT","Carbon",21734,50951,"GEN1","21734 50951 GEN1",412891,58.1,"Conventional Steam Coal","WC","OP",2,1993,NA,NA,81.1250874338843
"2442","Rousselot Inc","Rousselot Inc","MA","Essex",5623,50955,"GEN1","5623 50955 GEN1",449,1.5,"Natural Gas Steam Turbine","NG","SB",5,1947,NA,NA,3.41704718417047
"2443","Rousselot Inc","Rousselot Inc","MA","Essex",5623,50955,"GEN2","5623 50955 GEN2",0,1.5,"Natural Gas Steam Turbine","NG","SB",5,1947,NA,NA,0
"2444","Rousselot Inc","Rousselot Inc","MA","Essex",5623,50955,"GEN3","5623 50955 GEN3",15575,3.7,"Natural Gas Steam Turbine","NG","OP",4,1969,NA,NA,48.0531901764778
"2445","Resolute Forest Products","Bowater Newsprint Calhoun Operation","TN","McMinn",23931,50956,"GEN1","23931 50956 GEN1",104455,19,"Wood/Wood Waste Biomass","BLQ","OP",5,1954,NA,NA,62.7583513578467
"2446","Resolute Forest Products","Bowater Newsprint Calhoun Operation","TN","McMinn",23931,50956,"GEN2","23931 50956 GEN2",109801,19.2,"Wood/Wood Waste Biomass","BLQ","OP",7,1954,NA,NA,65.283128805175
"2447","Resolute Forest Products","Bowater Newsprint Calhoun Operation","TN","McMinn",23931,50956,"GEN3","23931 50956 GEN3",111042,25,"Wood/Wood Waste Biomass","BLQ","OP",7,1957,NA,NA,50.7041095890411
"2448","Covanta Union Operations LLC","Union County Resource Recovery","NJ","Union",4440,50960,"GEN1","4440 50960 GEN1",277403,45,"Municipal Solid Waste","MSW","OP",2,1994,NA,NA,70.371131405378
"2449","Virginia Electric & Power Co","Bellmeade Power Station","VA","Richmond City",19876,50966,"1","19876 50966 1",39792,110,"Natural Gas Fired Combined Cycle","NG","OS",2,1997,3,2019,4.12951432129514
"2450","Virginia Electric & Power Co","Bellmeade Power Station","VA","Richmond City",19876,50966,"2","19876 50966 2",0,110,"Natural Gas Fired Combined Cycle","NG","OS",2,1997,3,2019,0
"2451","Virginia Electric & Power Co","Bellmeade Power Station","VA","Richmond City",19876,50966,"3","19876 50966 3",0,110,"Natural Gas Fired Combined Cycle","NG","OS",2,1997,3,2019,0
"2452","Curators of the University of Missouri","MU Combined Heat and Power Plant","MO","Boone",34359,50969,"GEN1","34359 50969 GEN1",4495,6.2,"Natural Gas Steam Turbine","NG","OP",7,1961,NA,NA,8.27625570776256
"2453","Curators of the University of Missouri","MU Combined Heat and Power Plant","MO","Boone",34359,50969,"GEN2","34359 50969 GEN2",39598,12.5,"Natural Gas Steam Turbine","NG","OP",7,1974,NA,NA,36.1625570776256
"2454","Curators of the University of Missouri","MU Combined Heat and Power Plant","MO","Boone",34359,50969,"GEN3","34359 50969 GEN3",62152,19.8,"Natural Gas Steam Turbine","NG","OP",8,1986,NA,NA,35.8332180249988
"2455","Curators of the University of Missouri","MU Combined Heat and Power Plant","MO","Boone",34359,50969,"GEN4","34359 50969 GEN4",3474,14.5,"Natural Gas Steam Turbine","NG","OP",7,1988,NA,NA,2.73500236183278
"2456","Motiva Enterprises LLC","Motiva Enterprises Port Arthur Refinery","TX","Jefferson",12981,50973,"GN31","12981 50973 GN31",80211,10,"Natural Gas Fired Combined Cycle","NG","OP",6,1962,NA,NA,91.5650684931507
"2457","Motiva Enterprises LLC","Motiva Enterprises Port Arthur Refinery","TX","Jefferson",12981,50973,"GN32","12981 50973 GN32",65876,15.6,"Natural Gas Fired Combined Cycle","NG","OP",6,1957,NA,NA,48.2057136166725
"2458","Motiva Enterprises LLC","Motiva Enterprises Port Arthur Refinery","TX","Jefferson",12981,50973,"GN33","12981 50973 GN33",206892,25.5,"Natural Gas Fired Combined Cycle","NG","OP",6,1978,NA,NA,92.6188557614827
"2459","Motiva Enterprises LLC","Motiva Enterprises Port Arthur Refinery","TX","Jefferson",12981,50973,"GN35","12981 50973 GN35",161270,40.5,"Natural Gas Fired Combined Cycle","NG","OP",12,1983,NA,NA,45.4563391397486
"2460","Motiva Enterprises LLC","Motiva Enterprises Port Arthur Refinery","TX","Jefferson",12981,50973,"GN41","12981 50973 GN41",301610,41.6,"Natural Gas Fired Combined Cycle","NG","OP",12,2011,NA,NA,82.7653011942396
"2461","Motiva Enterprises LLC","Motiva Enterprises Port Arthur Refinery","TX","Jefferson",12981,50973,"GN42","12981 50973 GN42",284517,41.6,"Natural Gas Fired Combined Cycle","NG","OP",11,2011,NA,NA,78.0747826659642
"2462","Motiva Enterprises LLC","Motiva Enterprises Port Arthur Refinery","TX","Jefferson",12981,50973,"GN43","12981 50973 GN43",309492,41.6,"Natural Gas Fired Combined Cycle","NG","OP",11,2011,NA,NA,84.9282139093783
"2463","Motiva Enterprises LLC","Motiva Enterprises Port Arthur Refinery","TX","Jefferson",12981,50973,"GN44","12981 50973 GN44",269429,41.6,"Natural Gas Fired Combined Cycle","NG","OP",10,2011,NA,NA,73.9344595187917
"2464","Scrubgrass Generating Company LP","Scrubgrass Generating Plant","PA","Venango",16814,50974,"GEN1","16814 50974 GEN1",425306,94.7,"Conventional Steam Coal","WC","OP",6,1993,NA,NA,51.2681238035999
"2465","Florida Power & Light Co","Indiantown Cogeneration LP","FL","Martin",6452,50976,"GEN1","6452 50976 GEN1",7623,395.4,"Conventional Steam Coal","BIT","OP",12,1995,12,2020,0.220082316502796
"2466","Carr Street Generating Sta LP","Carr Street Generating Station","NY","Onondaga",24202,50978,"GEN1","24202 50978 GEN1",56489,48.8,"Natural Gas Fired Combined Cycle","NG","OP",7,1993,NA,NA,13.2141720937196
"2467","Carr Street Generating Sta LP","Carr Street Generating Station","NY","Onondaga",24202,50978,"GEN2","24202 50978 GEN2",56660,48.8,"Natural Gas Fired Combined Cycle","NG","OP",7,1993,NA,NA,13.2541732165581
"2468","Carr Street Generating Sta LP","Carr Street Generating Station","NY","Onondaga",24202,50978,"GEN3","24202 50978 GEN3",36132,25,"Natural Gas Fired Combined Cycle","NG","OP",7,1993,NA,NA,16.4986301369863
"2469","Co-Gen II","Co-Gen II LLC","OR","Douglas",3930,50993,"GEN1","3930 50993 GEN1",0,7.5,"Wood/Wood Waste Biomass","WDS","SB",10,1987,NA,NA,0
"2470","M.A. Patout & Son Limited, LLC","Enterprise Sugar Factory","LA","Iberia",11415,51008,"1000","11415 51008 1000",0,1,"Other Waste Biomass","AB","OP",10,1981,NA,NA,0
"2471","M.A. Patout & Son Limited, LLC","Enterprise Sugar Factory","LA","Iberia",11415,51008,"2000","11415 51008 2000",0,2,"Other Waste Biomass","AB","SB",10,1981,NA,NA,0
"2472","ENGIE","Ryegate Power Station","VT","Caledonia",54824,51026,"GEN1","54824 51026 GEN1",166902,21.5,"Wood/Wood Waste Biomass","WDS","OP",9,1992,NA,NA,88.617394074546
"2473","Ocean State Power Co","Ocean State Power","RI","Providence",27769,51030,"GEN1","27769 51030 GEN1",217225,82.8,"Natural Gas Fired Combined Cycle","NG","OP",12,1990,NA,NA,29.9485198420577
"2474","Ocean State Power Co","Ocean State Power","RI","Providence",27769,51030,"GEN2","27769 51030 GEN2",229034,82.8,"Natural Gas Fired Combined Cycle","NG","OP",12,1990,NA,NA,31.5766108574328
"2475","Ocean State Power Co","Ocean State Power","RI","Providence",27769,51030,"GEN3","27769 51030 GEN3",232803,88.6,"Natural Gas Fired Combined Cycle","NG","OP",12,1990,NA,NA,29.9951297195337
"2476","Covanta MacArthur Renewable Energy","MacArthur Waste to Energy Facility","NY","Suffolk",56601,51038,"GEN1","56601 51038 GEN1",55727,12.5,"Municipal Solid Waste","MSW","OP",3,1990,NA,NA,50.8922374429224
"2477","Dow Chemical Co","LaO Energy Systems","LA","Iberville",5347,52006,"GEN1","5347 52006 GEN1",207991,57,"Natural Gas Fired Combined Cycle","NG","OP",6,1958,NA,NA,41.6548505968117
"2478","Dow Chemical Co","LaO Energy Systems","LA","Iberville",5347,52006,"GEN2","5347 52006 GEN2",325452,88,"Natural Gas Fired Combined Cycle","NG","OP",6,1962,NA,NA,42.2182440846824
"2479","Dow Chemical Co","LaO Energy Systems","LA","Iberville",5347,52006,"GEN3","5347 52006 GEN3",329036,90,"Natural Gas Fired Combined Cycle","NG","OP",6,1966,NA,NA,41.7346524606799
"2480","Dow Chemical Co","LaO Energy Systems","LA","Iberville",5347,52006,"GEN4","5347 52006 GEN4",270204,76.5,"Natural Gas Fired Combined Cycle","NG","OP",6,1969,NA,NA,40.3205300384994
"2481","Dow Chemical Co","LaO Energy Systems","LA","Iberville",5347,52006,"GEN5","5347 52006 GEN5",369390,76.5,"Natural Gas Fired Combined Cycle","NG","OP",11,1978,NA,NA,55.1213179335661
"2482","Dow Chemical Co","LaO Energy Systems","LA","Iberville",5347,52006,"GEN6","5347 52006 GEN6",215865,76.5,"Natural Gas Fired Combined Cycle","NG","OP",2,1979,NA,NA,32.2119258662369
"2483","Virginia Electric & Power Co","Mecklenburg Power Station","VA","Mecklenburg",19876,52007,"GEN1","19876 52007 GEN1",28617,69.9,"Conventional Steam Coal","BIT","OP",11,1992,3,2019,4.67350618300116
"2484","Virginia Electric & Power Co","Mecklenburg Power Station","VA","Mecklenburg",19876,52007,"GEN2","19876 52007 GEN2",29367,69.9,"Conventional Steam Coal","BIT","OP",11,1992,3,2019,4.79599035804574
"2485","Lee County Board-Commissioners","Lee County Solid Waste Energy","FL","Lee",10875,52010,"GEN1","10875 52010 GEN1",246570,39,"Municipal Solid Waste","MSW","OP",9,1994,NA,NA,72.1724622409554
"2486","Lee County Board-Commissioners","Lee County Solid Waste Energy","FL","Lee",10875,52010,"GEN2","10875 52010 GEN2",101024,20,"Municipal Solid Waste","MSW","OP",8,2007,NA,NA,57.662100456621
"2487","Doswell Ltd Partnership","Doswell Energy Center","VA","Hanover",5310,52019,"GEN1","5310 52019 GEN1",681310,122,"Natural Gas Fired Combined Cycle","NG","OP",11,1991,NA,NA,63.750093569878
"2488","Doswell Ltd Partnership","Doswell Energy Center","VA","Hanover",5310,52019,"GEN2","5310 52019 GEN2",732353,122,"Natural Gas Fired Combined Cycle","NG","OP",12,1991,NA,NA,68.5261808518602
